,isExternalPostamat,id,wayInfoImagesCount,address,workTime,wayInfo,imageLocationPath,cityId,cityName,cityNameUfu,regionName,coordinates,sale,smId,fastestDatesByStore,deliveryPointType,bonus,legacyDstId,isWb,iconType,phones,country
1943,False,102749,3,"с Шипуново (Алтайский край, Шипуновский район) проспект Комсомольский 36 а",Ежедневно 10:00-21:00,,Img102749,33948,Шипуново,shipunovo,,"52.217817,82.261737",0,6,{},0,0,6255546,True,,,Russia
1944,False,13651,3,"г. Нижний Новгород (Нижегородская область), улица Академика Сахарова, д. 113",Ежедневно 10:00-21:00,"Микрорайон Цветы, остановка Академика Сахарова. Проезд автобусом №41. маршрутным такси № 31, 63, 92, 93. Выходим на остановке Академика Сахарова, поднимаемся наверх к домам, доходим до магазина МясновЪ и двигаемся налево, по правую сторону будет дом 113 с торца которого мы и располагаемся.",Img13651,5568,Нижний Новгород,nizhniy-novgorod,,"56.261378,44.016703",0,6,{},0,0,4747207,True,,,Russia
1945,False,114879,3,"Прохладный (Кабардино-Балкарская Республика), Головко 167",Ежедневно 10:00-21:00,,Img114879,2139353,Прохладный,prohladniy,,"43.747829,44.052167",0,6,{},0,0,6257591,True,,,Russia
1946,False,18290,3,"г. Голицыно (Московская область), Заводской проспект, д. 12",Ежедневно 10:00-21:00,,Img18290,5505,Голицыно,golitsyno,,"55.615995,36.982122",0,6,{},0,0,6254358,True,,,Russia
1947,False,105232,3,"г. Россошь (Воронежская область), улица Малиновского, д 25К1",Ежедневно 10:00-21:00,,Img105232,4401,Россошь,rossosh,,"50.187558,39.573626",0,6,{},0,0,6255088,True,,,Russia
1948,False,13911,3,"г. Санкт-Петербург, м Комендантский проспект, Туристская улица, д. 30к2 литер А",Ежедневно 10:00-21:00,,Img13911,78,Санкт-Петербург,sankt-peterburg,Санкт-Петербург,"60.004678358,30.207902212",0,6,{},0,0,4905889,True,,,Russia
1949,False,13518,3,"г. Красногорск (Московская область), Павшинский бульвар, д. 28",Ежедневно 10:00-21:00,,Img13518,5475,Красногорск,krasnogorsk,,"55.812165,37.367275",0,6,{},0,0,4674605,True,,,Russia
1950,False,14524,3,"г. Нарьян-Мар (Архангельская область), улица им. В.И.Ленина, д. 31",Ежедневно 10:00-21:00,"Выйти на автобусной остановке «Школа №3» маршрутным автобусом №2, 4а или 6. В сторону гостиницы «Печора», идти прямо 400 метров, потом свернуть направо к пятиэтажному дому, пройти метров 30 повернуть налево к ТЦ «Печора». Зайти в ТЦ, пройти на первом этаже по коридору прямо и возле железной двери бьюти-студия «Черника»  слева  будет белая дверь с режимом работы ПВЗ «Вайлдберриз».
",Img14524,6044,Нарьян-Мар,naryan-mar,,"67.636291,52.994098",0,6,{},0,0,5147071,True,,,Russia
1951,False,1188,3,"г. Москва, м Проспект Вернадского, просп. Вернадского, д. 44, корп. 2 ",Ежедневно 10:00-21:00,"Выход из первого вагона, из центра станции метро проспект Вернадского. Из стеклянных дверей направо, потом налево по лестнице наверх. Далее прямо до остановки Проспект Вернадского, 53. Поворачиваете направо во дворы и идете прямо по тропинке мимо дома 38 А. Далее сворачиваете на тропинку слева и идете по ней до дома 44к2.",Img1188,77,Москва,moskva,Москва,"55.674995304,37.496397211",0,6,{},0,0,4471448,True,,,Russia
1952,False,16346,3,"село Волчиха (Алтайский край), улица Ленина, д. 97А",Ежедневно 10:00-21:00,,Img16346,32470,Волчиха,volchiha,,"52.016024,80.364494",0,6,{},0,0,5686791,True,,,Russia
1953,False,106979,3,"г. Санкт-Петербург, ул. Пулковская, д. 2к1",Ежедневно 10:00-21:00,,Img106979,78,Санкт-Петербург,sankt-peterburg,Санкт-Петербург,"59.841808,30.34935",0,6,{},0,0,6255646,True,,,Russia
1954,False,825,3,"г. Надым (Ямало-Ненецкий АО), проезд. 13-й, панель С",Ежедневно 10:00-21:00,"На выезде из города, напротив второй котельной, рядом магазин Морошка, здание ТК ИКС второй вход, второй этаж налево.
",Nadym,6069,Надым,nadym,,"65.527485,72.560728",0,6,{},0,0,4542190,True,,,Russia
1955,False,17241,3,"г. Керчь (Республика Крым), улица Шевякова, д. 23",Ежедневно 10:00-21:00,,Img17241,2109430,Керчь,kerch,,"45.365097172,36.474745598",0,6,{},0,0,6138211,True,,,Russia
1956,False,113112,3,"Товарковский (Тульская область), улица Кирова 9",Ежедневно 10:00-21:00,,Img113112,2329621,Товарковский,tovarkovskiy,,"53.676501,38.222597",0,6,{},0,0,6257793,True,,,Russia
1957,False,111436,3,"г Нижний Тагил (Свердловская область, городской округ Нижний Тагил) улица Фрунзе 30",Ежедневно 10:00-21:00,,Img111436,5822,Нижний Тагил,nizhniy-tagil,,"57.917176,59.944446",0,6,{},0,0,6256731,True,,,Russia
1958,False,13713,3,"г. Красноярск (Красноярский край), Ярыгинская набережная, д. 19А, офис 208",Ежедневно 10:00-21:00,,Img13713,3358,Красноярск,krasnoyarsk,,"55.989155,92.857231",0,6,{},0,0,4806596,True,,,Russia
1959,False,17424,3,"г. Томск (Томская область), Сибирская улица, д. 109",Ежедневно 10:00-21:00,,Img17424,5940,Томск,tomsk,,"56.481883,85.002677",0,6,{},0,0,6160791,True,,,Russia
1960,False,1081,3,"г. Тарко-Сале (Пуровский р-н.), ул. Осенняя, 11",Ежедневно 10:00-21:00,Остановка школа №2. От магазина Сер-Варк  в сторону Пивмаркета. Мы находимся со стороны гаражного массива слева от второго подъезда .,Тарке,6072,Тарко-Сале,tarko-sale,,"64.915486338,77.782292712",0,6,{},0,0,4542347,True,,,Russia
1961,False,11986,3,"г. Губкин (Белгородская обл.), ул. Дзержинского, 115 б",Ежедневно 10:00-21:00,"Остановка «Дом Торговли», автобус 61, 10, 7а. Здание ТД надо обойти справа по пешеходной дорожке насквозь через рынок «Арбат». Далее спуститься по лестнице к 9-ти этажке. В крайнем правом углу крыльцо офиса. Вывеска видна с территории рынка.",Img11986,3939,Губкин,gubkin,,"51.287406144,37.519005659",0,6,{},0,0,4471721,True,,,Russia
1962,False,877,3,"г. Домодедово (Московская обл.), ул. Гагарина, 37",Ежедневно 10:00-21:00,"Со станции Домодедово ходят автобусы № 8 , 1к. Доезжаете до ТЦ Форус. Заходите через главный вход, поднимаетесь на 2 этаж. Пункт самовывоза расположен на втором этаже. От центрального входа или лифта прямо и налево в коридор.",domoded,1944816,Домодедово,domodedovo,,"55.4511,37.7458",0,6,{},0,0,4542217,True,,,Russia
1963,False,12696,3,"г. Нижний Новгород (Нижегородская область), улица Карла Маркса, д. 47",Ежедневно 10:00-21:00,"До пункта самовывоза можно доехать на маршрутном такси № 18, 24, 49, 67, 113, 138 до остановки Мещерский ФОК. Далее подняться по пешеходной дорожке вверх 200 метров, у нас второй дом от остановки Карла Маркса 47, вход находится с торца дома, вывеска есть. ПВЗ располагается в микрорайоне Седьмое небо.
",Img12696,5568,Нижний Новгород,nizhniy-novgorod,,"56.341559586,43.946021458",0,6,{},0,0,4471873,True,,,Russia
1964,False,108741,3,"с Константиново (Россия, Московская обл, Раменский р-н) Центральная площадь 7а",Ежедневно 10:00-21:00,,Img108741,105566,Константиново,konstantinovo,,"55.487487,37.977798",0,6,{},0,0,6256628,True,,,Russia
1965,False,106837,3,г. Тюкалинск (Омская обл) Луначарского  98,Ежедневно 10:00-21:00,,Img106837,5650,Тюкалинск,tyukalinsk,,"55.869265,72.201572",0,6,{},0,0,6255526,True,,,Russia
1966,False,12279,3,"г. Рузаевка (Мордовия Респ.), б-р. Горшкова, 4",Ежедневно 10:00-21:00,"Проезд на общественном транспорте до магазина 555. Автобусы № 4, 5. Маршрутки № 1, 8А . От 555 нужно идти по улице Луначарского в сторону «МариМед», и напротив перейти дорогу, где и будет видна наша вывеска Wildberries. Рядом с магазином по левую сторону находится детский сад № 10 . Справа через дорогу находится лечебный центр «МариМед».",Img12279,2139103,Рузаевка,ruzaevka,,"54.077269392,44.956765065",0,6,{},0,0,4471786,True,,,Russia
1967,False,17103,3,"г. Свободный (Амурская область), Октябрьская улица, д. 44",Ежедневно 10:00-21:00,,Img17103,3910,Свободный,svobodniy,,"51.349332043,128.149095",0,6,{},0,0,6076560,True,,,Russia
1968,False,16699,3,"г. Окуловка (Новгородская область), улица Володарского, д. 39",Ежедневно 10:00-21:00,,Img16699,5611,Окуловка,okulovka,,"58.375435,33.29826",0,6,{},0,0,5909111,True,,,Russia
1969,False,17759,3,"г. Горячий Ключ (Краснодарский край), улица Урусова, д. 60",Ежедневно 10:00-21:00,,Img17759,3335,Горячий Ключ,goryachiy-klyuch,,"44.630679797,39.107095909",0,6,{},0,0,6253503,True,,,Russia
1970,False,110135,3,"г Анапа (Краснодарский край, городской округ Анапа) Анапское шоссе 81Б",Ежедневно 10:00-21:00,,Img110135,3339,Анапа,anapa,,"44.899677,37.360848",0,6,{},0,0,6256236,True,,,Russia
1971,False,11868,3,"г. Бердск (Новосибирская обл.), ул. Красная Сибирь, 101",Ежедневно 10:00-21:00,"Находясь на остановке Березовая, которая находится напротив Торгового Дома ""На Березовой"", переходим, если требуется, дорогу на противоположную сторону ТД ""На Березовой"", и идем вверх по улице Красная Сибирь, переходим улицу Рогачева, и слева от вас будет нужное здание Красная Сибирь 101, где и находится пункт самовывоза. Доехать до ост. Березовая от станции метро Речной Вокзал на маршрутном такси № 332, а также тут останавливаются автобусы: 1, 4, 6, 7, 9, 25, 109к. Маршрутное такси: 12, 14, 17, 18, 325.",Img11868,5619,Бердск,berdsk,,"54.750288,83.063277",0,6,{},0,0,4542405,True,,,Russia
1972,False,16178,3,"г. село Бердигестях (Республика Саха (Якутия)), улица Семена Данилова, д. 14/1",Ежедневно 10:00-21:00,,Img16178,20703,Бердигестях,berdigestyah,,"62.096727,126.701332",0,6,{},0,0,5619315,True,,,Russia
1973,False,103577,3,"г. Рязань (Рязанская область), Садовая улица, д. 32",Ежедневно 10:00-21:00,,Img103577,5743,Рязань,ryazan,,"54.627066,39.754528",0,6,{},0,0,6255169,True,,,Russia
1974,False,18015,3,"г. Симферополь (Республика Крым), улица Ларионова, д. 38А",Ежедневно 10:00-21:00,,Img18015,2109431,Симферополь,simferopol,,"44.971623519,34.08255341",0,6,{},0,0,6253771,True,,,Russia
1975,False,17451,3,"г. Москва, Тайнинская улица, д. 16к1",Ежедневно 10:00-21:00,,Img17451,77,Москва,moskva,Москва,"55.880924,37.684748",0,6,{},0,0,6171082,True,,,Russia
1976,False,103145,3,"г. Новосибирск (Новосибирская область), улица Ключ-Камышенское Плато, д. 18/1",Ежедневно 10:00-21:00,,Img103145,5618,Новосибирск,novosibirsk,,"54.985697,83.043576",0,6,{},0,0,6254716,True,,,Russia
1977,False,107664,3,"г Яранск (Кировская обл, Яранский р-н) Ленина 38",Ежедневно 10:00-21:00,,Img107664,4890,Яранск,yaransk,,"57.303336,47.880844",0,6,{},0,0,6255894,True,,,Russia
1978,False,105657,3,"г. Ялта (Республика Крым), улица Спендиарова, д. 9А",Ежедневно 10:00-21:00,,Img105657,2109434,Ялта,yalta,,"44.512973,34.168888",0,6,{},0,0,6255271,True,,,Russia
1979,False,16587,3,"г. Коломна (Московская область), улица Фрунзе, д. 41",Ежедневно 10:00-21:00,,Img16587,5442,Коломна,kolomna,,"55.081893,38.776104",0,6,{},0,0,5779588,True,,,Russia
1980,False,15163,3,"г. Нефтекамск (Республика Башкортостан), Комсомольский проспект, д. 68",Ежедневно 10:00-21:00,,Img15163,1997,Нефтекамск,neftekamsk,,"56.076142998,54.236093508",0,6,{},0,0,5381516,True,,,Russia
1981,False,111966,3,"Хороль (Приморский край), Калининская улица 2",Ежедневно 10:00-21:00,,Img111966,40244,Хороль,horol,,"44.426919,132.076098",0,6,{},0,0,6257115,True,,,Russia
1982,False,100891,3,"г. Конаково (Тверская область), улица Революции, д. 2",Ежедневно 10:00-21:00,,Img100891,5922,Конаково,konakovo,,"56.688673,36.77385",0,6,{},0,0,6253429,True,,,Russia
1983,False,16063,3,"г. Карпинск (Свердловская область), улица Мира, д. 68",Ежедневно 10:00-21:00,,Img16063,5808,Карпинск,karpinsk,,"59.7595,60.0103",0,6,{},0,0,5601920,True,,,Russia
1984,False,106910,3,ст-ца. Переясловская (Краснодарский край) Красная 62В,Ежедневно 10:00-21:00,,Img106910,34623,Переясловская,pereyaslovskaya,,"45.837521,39.021855",0,6,{},0,0,6255483,True,,,Russia
1985,False,16093,3,"г. Астрахань (Астраханская область), улица Савушкина, д. 4к1",Ежедневно 10:00-21:00,,Img16093,3929,Астрахань,astrahan,,"46.3777,48.0489",0,6,{},0,0,5610619,True,,,Russia
1986,False,17114,3,"г. Калининград (Калининградская область), улица Аллея Смелых, д. 11",Ежедневно 10:00-21:00,,Img17114,4457,Калининград,kaliningrad,,"54.691769766,20.524136291",0,6,{},0,0,6076731,True,,,Russia
1987,False,15568,3,"г. Рошаль (Московская область), улица Косякова, д. 12",Ежедневно 10:00-21:00,,Img15568,5433,Рошаль,roshal,,"55.66114,39.869083",0,6,{},0,0,5470400,True,,,Russia
1988,False,104911,3,"г. Тверь (Тверская область), улица Склизкова, д. 112",Ежедневно 10:00-21:00,,Img104911,5872,Тверь,tver,,"56.831204,35.94079",0,6,{},0,0,6254991,True,,,Russia
1989,False,104817,3,"г Москва, улица Озерная 31К2",Ежедневно 10:00-21:00,,Img104817,77,Москва,moskva,Москва,"55.673047,37.45051",0,6,{},0,0,6257708,True,,,Russia
1990,False,114212,3,"г Ставрополь (Ставропольский край), улица Пирогова 42/2 ",Ежедневно 10:00-21:00,,Img114212,3879,Ставрополь,stavropol,,"45.008498,41.913655",0,6,{},0,0,6257672,True,,,Russia
1991,False,108348,3,"ст-ца Наурская Россия, Респ Чеченская, Наурский р-н Джона Рида 40 б",Ежедневно 10:00-21:00,,Img108348,29942,Наурская,naurskaya,,"43.650105,45.313798",0,6,{},0,0,6256726,True,,,Russia
1992,False,16070,3,"г. Пермь (Пермский край), Уральская улица, д. 77",Ежедневно 10:00-21:00,,Img16070,5681,Пермь,perm,,"58.028192,56.297248",0,6,{},0,0,5604279,True,,,Russia
1993,False,17253,3,"г. Барнаул (Алтайский край), Павловский тракт, д. 227",Ежедневно 10:00-21:00,,Img17253,3308,Барнаул,barnaul,,"53.340825,83.703589",0,6,{},0,0,6140687,True,,,Russia
1994,False,16538,3,"г. Москва, Бескудниковский бульвар, д. 25к4",Ежедневно 10:00-21:00,,Img16538,77,Москва,moskva,Москва,"55.869016,37.555274",0,6,{},0,0,5773002,True,,,Russia
1995,False,17640,3,"г. Москва, м Царицыно, улица Бехтерева, д. 31к4",Ежедневно 10:00-21:00,,Img17640,77,Москва,moskva,Москва,"55.621744404,37.647045694",0,6,{},0,0,6231100,True,,,Russia
1996,False,18076,3,"станица Каневская (Краснодарский край), улица Свердликова, д. 6",Ежедневно 10:00-21:00,,Img18076,34854,Каневская,kanevskaya,,"46.089000202,38.966986178",0,6,{},0,0,6253841,True,,,Russia
1997,False,111485,3,"Дубровка Брянская область, Дубровский район улица 324-й Дивизии 24а",Ежедневно 10:00-21:00,,Img111485,2368455,Дубровка,dubrovka,,"53.688694,33.497771",0,6,{},0,0,6256823,True,,,Russia
1998,False,15954,2,"г. Москва, м Пушкинская, Дегтярный переулок, д. 10с2",Ежедневно 10:00-21:00,Вход со двора ,Img15954,77,Москва,moskva,Москва,"55.768753551,37.604929428",0,6,{},0,0,5553502,True,,,Russia
1999,False,16798,3,"г. Москва, м Молодежная, улица Ивана Франко, д. 40с2",Ежедневно 10:00-21:00,,Img16798,77,Москва,moskva,Москва,"55.728498988,37.411242344",0,6,{},0,0,5944232,True,,,Russia
2000,False,106026,3,"г. Валуйки (Белгородская обл, Валуйский р-н), ул. Коммунистическая, д. 109",Ежедневно 10:00-21:00,,Img106026,3937,Валуйки,valuyki,,"50.201807,38.11968",0,6,{},0,0,6255645,True,,,Russia
2001,False,106248,3,"г Долгопрудный (Московская область), Московское шоссе 59к1",Ежедневно 10:00-21:00,,Img106248,5444,Долгопрудный,dolgoprudniy,,"55.950387,37.51054",0,6,{},0,0,6256383,True,,,Russia
2002,False,1191,3,"г. Сергиев Посад (Сергиево-Посадский р-н), ул. Болотная, д. 15",Ежедневно 10:00-21:00,"От вокзала идти по улице Вознесенская, мимо Магазина Атак и Школы, на перекрестке (ориентир салон ""Шоколад"" ) поворачиваем направо, через 30 метров, слева, будет красное двухэтажное здание, заходим и поднимаемся на второй этаж.",Img1191,5530,Сергиев Посад,sergiev-posad,,"56.299176,38.131624",0,6,{},0,0,4471451,True,,,Russia
2003,False,106731,2,п. Караваево (Костромская обл) Учебный городок 50,Ежедневно 10:00-21:00,,Img106731,84636,Караваево,karavaevo,,"57.735826,41.060471",0,6,{},0,0,6255662,True,,,Russia
2004,False,104693,3,г. Сосновый Бор (Ленинградская область) Красных Фортов 15/5,Ежедневно 10:00-21:00,,Img104693,5227,Сосновый Бор,sosnoviy-bor,,"59.907141,29.087389",0,6,{},0,0,6254852,True,,,Russia
2005,False,16799,3,"г. Лобня (Московская область), улица Борисова, д. 24",Ежедневно 10:00-21:00,,Img16799,5428,Лобня,lobnya,,"56.012889312,37.4571213",0,6,{},0,0,5944298,True,,,Russia
2006,False,106584,3,"с Жаворонки (Россия, Московская обл, Одинцовский р-н) Железнодорожная стр. 17",Ежедневно 10:00-21:00,,Img106584,104490,Жаворонки,zhavoronki,,"55.642304,37.100048",0,6,{},0,0,6255877,True,,,Russia
2007,False,108932,3,г Москва (Россия) Заревый 9,Ежедневно 10:00-21:00,,Img108932,77,Москва,moskva,Москва,"55.884781,37.656805",0,6,{},0,0,6256440,True,,,Russia
2008,False,17756,3,"г. Москва, м Щукинская, улица Гамалеи, д. 19к2",Ежедневно 10:00-21:00,,Img17756,77,Москва,moskva,Москва,"55.800889447,37.454167729",0,6,{},0,0,6253500,True,,,Russia
2009,False,16815,3,"г. Магнитогорск (Челябинская область), улица Строителей, д. 49",Ежедневно 10:00-21:00,,Img16815,5984,Магнитогорск,magnitogorsk,,"53.423349,59.000944",0,6,{},0,0,5944873,True,,,Russia
2010,False,101382,1,"г. Санкт-Петербург, Большой Сампсониевский проспект, д. 92",Ежедневно 10:00-21:00,,Img101382,78,Санкт-Петербург,sankt-peterburg,Санкт-Петербург,"59.987821,30.333601",0,6,{},0,0,6253949,True,,,Russia
2011,False,106965,3,г Салехард (Ямало-Ненецкий АО) Ямальская 9а,Ежедневно 10:00-21:00,,Img106965,6065,Салехард,salehard,,"66.535017,66.618644",0,6,{},0,0,6255824,True,,,Russia
2012,False,106971,3,г. Шарья (Костромская обл) Ивана Шатрова 49,Ежедневно 10:00-21:00,,Img106971,4911,Шарья,sharya,,"58.380104,45.506321",0,6,{},0,0,6255531,True,,,Russia
2013,False,12359,3,"г. Сергиев Посад (Сергиево-Посадский р-н.), ул. Инженерная, 21",Ежедневно 10:00-21:00,"Маршрут ""Вокзал-Капитолий"" - остановка выхода ""бульвар Кузнецова"". Ориентир - ЖК Архимед (зеленый). Доходим до Архимеда и идем вдоль широкой стороны (оставляем Архимед слева). Вход будет по центру.",Img12359,5530,Сергиев Посад,sergiev-posad,,"56.323359615,38.139435627",0,6,{},0,0,4542422,True,,,Russia
2014,False,16230,3,"г. Лобня (Московская область), Текстильная улица, д. 16",Ежедневно 10:00-21:00,,Img16230,5428,Лобня,lobnya,,"56.018734,37.430841",0,6,{},0,0,5644680,True,,,Russia
2015,False,15933,3,"г. Приморско-Ахтарск (Краснодарский край), улица Ленина, д. 12",Ежедневно 10:00-21:00,,Img15933,3351,Приморско-Ахтарск,primorsko-ahtarsk,,"46.04445,38.158873",0,6,{},0,0,5551142,True,,,Russia
2016,False,18428,3,"село Александровское (Ставропольский край), улица Карла Маркса, д. 106",Ежедневно 10:00-21:00,,Img18428,40652,Александровское,aleksandrovskoe,,"44.711542204,42.995377304",0,6,{},0,0,6254524,True,,,Russia
2017,False,105500,3,г. Железногорск (Курская обл) ул.Мира 55,Ежедневно 10:00-21:00,,Img105500,2139080,Железногорск,zheleznogorsk,,"52.351864,35.363505",0,6,{},0,0,6255447,True,,,Russia
2018,False,17387,3,"г. Канаш (Чувашская Республика), Кооперативная улица, д. 2",Ежедневно 10:00-21:00,,Img17387,3301,Канаш,kanash,,"55.510588,47.472316",0,6,{},0,0,6159819,True,,,Russia
2019,False,16619,3,"г. Курск (Курская область), улица Карла Маркса, д. 14А",Ежедневно 10:00-21:00,,Img16619,4921,Курск,kursk,,"51.754602621,36.189027097",0,6,{},0,0,5812040,True,,,Russia
2020,False,107392,3,г. Гороховец (Владимирская обл) Мира 12,Ежедневно 10:00-21:00,,Img107392,4245,Гороховец,gorohovets,,"56.203781,42.695872",0,6,{},0,0,6255811,True,,,Russia
2021,False,1224,3,"г. Иваново (Ивановская обл.), ул. Кавалерийская, 6",Ежедневно 10:00-21:00,"Остановка общественного транспорта ""проспект Строителей"". Выйдя из транспорта слева будет рынок «Новость», а перед Вами «колледж лёгкой промышленности», повернув направо идёте 50 м  до пересечения с ул.Кавалерийская (справа через дорогу шк.N50), на которую необходимо будет повернуть налево  и двигаясь вглубь спального района по правой стороне улицы в третьем по счёту жилом 5-ти этажном доме будет располагаться вход в ПВЗ (ориентир – напротив входа детская площадка и гаражный кооператив).",Img1224,4405,Иваново,ivanovo,,"56.967113,41.013615",0,6,{},0,0,4471480,True,,,Russia
2022,False,107404,3,Мончегорск (Мурманская область) Ленинградская набережная  30 корпус 1,Ежедневно 10:00-21:00,,Img107404,5554,Мончегорск,monchegorsk,,"67.945594,32.965551",0,6,{},0,0,6255823,True,,,Russia
2023,False,107393,4,г. Севастополь Фадеева 27а,Ежедневно 10:00-21:00,,Img107393,2109412,Севастополь,sevastopol,,"44.594763,33.466238",0,6,{},0,0,6255776,True,,,Russia
2024,False,17234,3,"рабочий посёлок Озинки (Саратовская область), Советская улица, д. 15",Ежедневно 10:00-21:00,,Img17234,149382,Озинки,ozinki,,"51.197170695,49.736697208",0,6,{},0,0,6130622,True,,,Russia
2025,False,100273,3,"г. Подольск (Московская область), Дубровицы пос., д. 36А",Ежедневно 10:00-21:00,,Img100273,105116,Дубровицы,dubrovitsy,,"55.440247,37.48983",0,6,{},0,0,6253928,True,,,Russia
2026,False,17230,3,"г. Зверево (Ростовская область), Рижская улица, д. 31",Ежедневно 10:00-21:00,,Img17230,5725,Зверево,zverevo,,"48.043645181,40.123347263",0,6,{},0,0,6130178,True,,,Russia
2027,False,103729,3,"г. Верхний Тагил (Свердловская область), улица Чехова, д. 2",Ежедневно 10:00-21:00,,Img103729,5829,Верхний Тагил,verhniy-tagil,,"57.371329,59.930366",0,6,{},0,0,6255167,True,,,Russia
2028,False,108047,3,г. Орск (Оренбургская обл) Вокзальное шоссе 6а,Ежедневно 10:00-21:00,,Img108047,5654,Орск,orsk,,"51.214392,58.609202",0,6,{},0,0,6255743,True,,,Russia
2029,False,17168,3,"г. Москва, м Крылатское, Осенний бульвар, д. 5к3",Ежедневно 10:00-21:00,,Img17168,77,Москва,moskva,Москва,"55.757195,37.405071",0,6,{},0,0,6080614,True,,,Russia
2030,False,1367,3,г. Чита (Забайкальский край) мкр. Царский д. 3 пом. 1,Ежедневно 10:00-21:00,"Проехать до остановки ТД Царский маршрутными такси 9, 26, 31, 35, 37, 38 или до остановки троллейбусное депо маршрутами: 1, 5, 6 и пройти 400 метров.",Img1367,6009,Чита,chita,,"52.075458,113.479094",0,6,{},0,0,4471598,True,,,Russia
2031,False,18217,3,"г. Елец (Липецкая область), Александровская улица, д. 1Б",Ежедневно 10:00-21:00,,Img18217,5409,Елец,elets,,"52.637405,38.459522",0,6,{},0,0,6254220,True,,,Russia
2032,False,14966,3,"г. Москва, улица Народного Ополчения, д. 8",Ежедневно 10:00-21:00,,Img14966,77,Москва,moskva,Москва,"55.771041717,37.476828827",0,6,{},0,0,5332559,True,,,Russia
2033,False,18472,3,"г. Димитровград (Ульяновская область), Свирская улица, д. 16",Ежедневно 10:00-21:00,,Img18472,5973,Димитровград,dimitrovgrad,,"54.216582369,49.587699006",0,6,{},0,0,6254696,True,,,Russia
2034,False,991,3,"г. Омск (Омская обл.), ул. Перелета, 8 /1",Ежедневно 10:00-21:00,"Вход со стороны ул. Перелёта, между Стоматологией ""Люксдент"" и ""Авеста риэлт"". Проезд до остановки ""Школа милиции""",Img991,5645,Омск,omsk,,"54.993396,73.285477",0,6,{},0,0,4542272,True,,,Russia
2035,False,16736,3,"г. Ейск (Краснодарский край), Коммунистическая улица, д. 85/1",Ежедневно 10:00-21:00,,Img16736,3344,Ейск,eysk,,"46.673102,38.301143",0,6,{},0,0,5937202,True,,,Russia
2036,False,918,3,"г. Москва, м Смоленская (Арб/Покр) , Шубинский переулок, д. 2/3",Ежедневно 10:00-21:00,"От станции метро Смоленская по прямой вдоль ТЦ «Смоленский пассаж», первый поворот направо до конца улицы, после повернуть налево. Далее свернуть на Шубинский переулок, 4-этажное здание, 2 подъезд. ",smolenskaya,77,Москва,moskva,Москва,"55.746543103,37.57952847",0,6,{},0,0,4535268,True,,,Russia
2037,False,16062,3,"г. Иваново (Ивановская область), улица Фрунзе, д. 25",Ежедневно 10:00-21:00,,Img16062,4405,Иваново,ivanovo,,"57.034432729,40.969093119",0,6,{},0,0,5601811,True,,,Russia
2038,False,108884,3,"г Данков Россия, Липецкая обл, Данковский р-н К.Маркса 35А",Ежедневно 10:00-21:00,,Img108884,5411,Данков,dankov,,"53.246829,39.130923",0,6,{},0,0,6256396,True,,,Russia
2039,False,16750,3,"г. Судак (Республика Крым), улица Феодосийское Шоссе, д. 20",Ежедневно 10:00-21:00,,Img16750,2109432,Судак,sudak,,"44.86461453,34.985681148",0,6,{},0,0,5940355,True,,,Russia
2040,False,14593,3,"г. Казань (Республика Татарстан), улица Галимджана Баруди, д. 18",Ежедневно 10:00-21:00,,Img14593,2947,Казань,kazan,,"55.823240215,49.068589271",0,6,{},0,0,5178863,True,,,Russia
2041,False,113573,4,"г Ульяновск (Ульяновская область), Юности 5/96",Ежедневно 10:00-21:00,,Img113573,5972,Ульяновск,ulyanovsk,,"54.353555,48.364892",0,6,{},0,0,6257703,True,,,Russia
2042,False,17235,3,"г. Ефремов (Тульская область), улица Майорова, д. 7",Ежедневно 10:00-21:00,,Img17235,5952,Ефремов,efremov,,"53.149802788,38.087937771",0,6,{},0,0,6132260,True,,,Russia
2043,False,18040,3,"г. Курск (Курская область), проезд Сергеева, д. 18",Ежедневно 10:00-21:00,,Img18040,4921,Курск,kursk,,"51.743460871,36.12800936",0,6,{},0,0,6253793,True,,,Russia
2044,False,109062,3,"г Гаджиево Россия, Мурманская обл Душенова 91",Ежедневно 10:00-21:00,,Img109062,5560,Гаджиево,gadzhievo,,"69.246583,33.3217",0,6,{},0,0,6256768,True,,,Russia
2045,False,18349,3,"г. Щербинка (Москва), Южный квартал, д. 9",Ежедневно 10:00-21:00,,Img18349,5436,Щербинка,shcherbinka,Москва,"55.493582793,37.551687382",0,6,{},0,0,6254405,True,,,Russia
2046,False,16682,3,"г. Колпино (Санкт-Петербург), улица Веры Слуцкой, д. 14",Ежедневно 10:00-21:00,,Img16682,6034,Колпино,kolpino,Санкт-Петербург,"59.74884678,30.58483589",0,6,{},0,0,5895559,True,,,Russia
2047,False,109825,3,г Вологда Октябрьская улица 27,Ежедневно 10:00-21:00,,Img109825,4374,Вологда,vologda,,"59.220101,39.869844",0,6,{},0,0,6256207,True,,,Russia
2048,False,102314,3,"г. Симферополь (Республика Крым), улица Богдана Хмельницкого, д. 11",Ежедневно 10:00-21:00,,Img102314,2109431,Симферополь,simferopol,,"44.957352,34.105302",0,6,{},0,0,6254583,True,,,Russia
2049,False,110878,3,"г Москва, Рождественская 29",Ежедневно 10:00-21:00,,Img110878,77,Москва,moskva,Москва,"55.707983,37.927346",0,6,{},0,0,6257878,True,,,Russia
