,isExternalPostamat,id,wayInfoImagesCount,address,workTime,wayInfo,imageLocationPath,cityId,cityName,cityNameUfu,regionName,coordinates,sale,smId,fastestDatesByStore,deliveryPointType,bonus,legacyDstId,isWb,country
330,False,1361,3,г. Гродно (Гродненская область) ул. Малыщинская 5,Ежедневно 10:00-21:00,"Выходим на остановке ВнешТорга и переходим дорогу которая ведет к улице Малыщинской вверх по горке, проходим мини магазин и газетный ларек, затем доходим до нерегулируемого перекрестка и поворачиваем на право где видим одно единственное  здание 9 этажку в форме свечки, мы на цокольном этаже возле мебельной фирмы. Также есть проход со стороны магазина Алми, там проходят маршрутки 17 и 2. На регулируемом Т-образном  перекрестке идете в низ по горке на улицу Малыщинская.",Img1361,1983667,Гродно,grodno,,"53.712013,23.853361",0,6,{},0,0.0,4471592,True,Belarus
331,False,1157,3,"г. Бобруйск (Могилевская обл.), ул. Ульяновская, 66",Ежедневно 10:00-21:00,"По ул. Ульяновской напротив автобусной остановки «Школьная» находится торговый центр «Айсберг», слева от него расположен девятиэтажный жилой дом с детской площадкой. Вход в пункт самовывоза находится в подъезде этого дома напротив детской площадки. Общественный транспорт: Автобус 18, 18Б, 8А, 25, 26Э, 40, 9,70.",Img1157,1985357,Бобруйск,bobruysk,,"53.171714,29.191061",0,6,{},0,0.0,4542394,True,Belarus
332,False,11829,3,"г. Гродно (Гродненская область), бульвар Ленинского Комсомола, 6А",Ежедневно 10:00-21:00,"Бывшее здание ""Газ в быту"". Вход центральный, со стороны дороги, распологается на первом этаже
",Img11829,1983667,Гродно,grodno,,"53.698518,23.816104",0,6,{},0,0.0,4471657,True,Belarus
333,False,17704,3,"г. Могилёв (Могилёвская область), Первомайская улица, д. 3",Ежедневно 10:00-21:00,,Img17704,1983669,Могилев,mogilev,,"53.89683037,30.332093085",0,6,{},0,0.0,6234353,True,Belarus
334,False,1063,3,"г. Минск, ул. Пионерская, 3",Ежедневно 10:00-21:00,"На автобусе № 1, 44, 136, 133 или троллейбусе № 10 до ост. «Университет физкультуры», обойти ТЦ «Арена Сити» с обратной стороны, где напротив будут находиться жилые дома. Дом коричневого цвета ,пройти к подъезду № 4, который расположен ближе к белой церкви. Наш самовывоз смотрит на проспект Победителей. Рядом с подъездом белая дверь пункта выдачи заказов, висит большая вывеска .",Img1063,1983668,Минск,minsk,Минск и Минская обл.,"53.938299,27.491089",0,6,{},0,0.0,4542334,True,Belarus
335,False,1364,3,"г. Лесной (Минская область), улица Н.Н. Александрова, д. 10",Ежедневно 10:00-21:00,"Проезд автобусом 143 (маршрут д/с Карбышева - Зелёный бор). Выходите на конечной остановке """"Зелёный бор"""", переходите улицу перпендикулярно остановке. Справа по диагонали расположен дом №10. Пункт самовывоза находится на первом этаже - вторая лестница с правой стороны здания. ",Img1364,1983668,Минск,minsk,Минск и Минская обл.,"54.012,27.6806",0,6,{},0,0.0,4471595,True,Belarus
336,False,18042,3,"г. Сморгонь (Гродненская область), Юбилейная улица, д. 21А",Ежедневно 10:00-21:00,,Img18042,1985399,Сморгонь,smorgon,,"54.478494946,26.411336681",0,6,{},0,0.0,6253795,True,Belarus
337,False,105663,3,"г. Минск, улица Освобождения, д. 7",Ежедневно 10:00-21:00,,Img105663,1983668,Минск,minsk,Минск и Минская обл.,"53.905889,27.547624",0,6,{},0,0.0,6255232,True,Belarus
338,False,15503,3,"г. Микашевичи (Брестская область), Молодежная улица, д. 3А",Ежедневно 10:00-21:00,,Img15503,1985519,Микашевичи,mikashevichi,,"52.2206372,27.4932273",0,6,{},0,0.0,5462694,True,Belarus
339,False,15523,3,"г. Минск (Минская область), улица Прушинских, д. 31А",Ежедневно 10:00-21:00,Наш фирменный пункт самовывоза находится в бизнес-центре «Портал». Отдельный застекленный вход в правой части здания.,Img15523,1983668,Минск,minsk,Минск и Минская обл.,"53.834234,27.58039",0,6,{},0,0.0,5465090,True,Belarus
340,False,105615,3,"г. Борисов (Минская область), Минская улица, д. 21",Ежедневно 10:00-21:00,,Img105615,1985332,Борисов,borisov,,"54.242671,28.503638",0,6,{},0,0.0,6255075,True,Belarus
341,False,15650,3,"г. Круглое (Могилёвская область), Могилёвская улица, д. 2",Ежедневно 10:00-21:00,,Img15650,1986289,Круглое,krugloe,,"54.242915,29.795955",0,6,{},0,0.0,5484611,True,Belarus
342,False,12131,3,г. Витебск (Витебская область) Московский проспект 103,Ежедневно 10:00-21:00,"Пункт выдачи заказов находится в доме рядом с магазином «Ганна». Ближайшая остановка общественного транспорта - ул. Короткевича. От остановки нужно пройти в сторону магазина «Ганна», через 170 метров от магазина справа расположен наш пункт выдачи заказов (красный козырек), рядом находится  магазин «Мила».
",Img12131,1983665,Витебск,vitebsk,,"55.1724,30.2653",0,6,{},0,0.0,4471772,True,Belarus
343,False,105863,3,"агрогородок Ольшаны (Брестская область), Фестивальный переулок, д. 2Б",Ежедневно 10:00-21:00,,Img105863,2061576,Ольшаны,olshany,,"52.077537,27.363983",0,6,{},0,0.0,6255255,True,Belarus
344,False,17883,3,"г. Барань (Витебская область), Комсомольская улица, д. 4А",Ежедневно 10:00-21:00,,Img17883,2294977,Барань,baran,,"54.481019333,30.315882542",0,6,{},0,0.0,6253635,True,Belarus
345,False,16711,3,"г. Минск, проспект Рокоссовского, д. 145А",Ежедневно 10:00-21:00,,Img16711,1983668,Минск,minsk,Минск и Минская обл.,"53.855844012,27.611952506",0,6,{},0,0.0,5927855,True,Belarus
346,False,18511,3,"г. Гомель (Гомельская область), улица Свиридова, д. 13",Ежедневно 10:00-21:00,,Img18511,1983666,Гомель,gomel,,"52.47623,31.022573",0,6,{},0,0.0,6255127,True,Belarus
347,False,110093,3,г Речица (Гомельская область) Чапаева 8,Ежедневно 10:00-21:00,,Img110093,1985412,Речица,rechitsa,,"52.368536,30.396452",0,6,{},0,0.0,6256951,True,Belarus
